Topic,Fecha,Lineas,FC Ok,NC Flags,AI0 Min,AI0 Max,COUNT Min,COUNT Max,COUNT1 Min,COUNT1 Max,AI1 Min,AI1 Max,EXTPWR Min,EXTPWR Max
528a736b-a589-497a-9e9f-4bb5179d8ff2,2025-03-18,1,true,map[COUNT:1 EXTPWR:1],,,1962.00,1962.00,,,0.00,0.00,11.01,11.01
528a736b-a589-497a-9e9f-4bb5179d8ff2,2025-03-19,5,true,map[COUNT:5 EXTPWR:5],,,1962.00,1962.00,,,0.00,0.00,10.99,13.69
528a736b-a589-497a-9e9f-4bb5179d8ff2,2025-03-20,4,true,map[COUNT:4 EXTPWR:4],,,1962.00,1962.00,,,0.00,0.00,10.53,13.72
528a736b-a589-497a-9e9f-4bb5179d8ff2,2025-03-21,8,true,map[COUNT:8 EXTPWR:8],,,1962.00,1962.00,,,0.00,0.00,10.51,12.80
528a736b-a589-497a-9e9f-4bb5179d8ff2,2025-03-22,1,true,map[COUNT:1 EXTPWR:1],,,1962.00,1962.00,,,0.00,0.00,11.02,11.02
528a736b-a589-497a-9e9f-4bb5179d8ff2,2025-03-23,7,true,map[COUNT:7 EXTPWR:7],,,1962.00,1962.00,,,0.00,0.00,10.38,13.72
528a736b-a589-497a-9e9f-4bb5179d8ff2,2025-03-24,1,true,map[COUNT:1 EXTPWR:1],,,1962.00,1962.00,,,0.00,0.00,10.90,10.90
528a736b-a589-497a-9e9f-4bb5179d8ff2,2025-03-25,4,true,map[COUNT:4 EXTPWR:4],,,1962.00,1962.00,,,0.00,0.00,10.39,13.73
528a736b-a589-497a-9e9f-4bb5179d8ff2,2025-03-26,3,true,map[COUNT:3 EXTPWR:3],,,1962.00,1962.00,,,0.00,0.00,10.78,13.67
528a736b-a589-497a-9e9f-4bb5179d8ff2,2025-03-27,6,true,map[COUNT:6 EXTPWR:6],,,1962.00,1962.00,,,0.00,0.00,10.72,13.71
528a736b-a589-497a-9e9f-4bb5179d8ff2,2025-03-28,17,true,map[COUNT:17 EXTPWR:17],,,1962.00,1962.00,,,0.00,0.00,10.59,15.44
528a736b-a589-497a-9e9f-4bb5179d8ff2,2025-03-29,9,true,map[COUNT:9 EXTPWR:9],,,1962.00,1962.00,,,0.00,0.00,10.28,13.74
528a736b-a589-497a-9e9f-4bb5179d8ff2,2025-03-30,2,true,map[COUNT:2 EXTPWR:2],,,1962.00,1962.00,,,0.00,0.00,10.99,13.67
528a736b-a589-497a-9e9f-4bb5179d8ff2,2025-03-31,4,true,map[COUNT:4 EXTPWR:4],,,1962.00,1962.00,,,0.00,0.00,13.11,13.72
528a736b-a589-497a-9e9f-4bb5179d8ff2,2025-04-01,3,true,map[COUNT:3 EXTPWR:3],,,1962.00,1962.00,,,0.00,0.00,10.85,13.79
528a736b-a589-497a-9e9f-4bb5179d8ff2,2025-04-02,9,true,map[COUNT:9 EXTPWR:9],,,1962.00,1962.00,,,0.00,0.00,11.13,13.75
528a736b-a589-497a-9e9f-4bb5179d8ff2,2025-04-03,2,true,map[COUNT:2 EXTPWR:2],,,1962.00,1962.00,,,0.00,0.00,11.10,13.69
528a736b-a589-497a-9e9f-4bb5179d8ff2,2025-04-04,16,true,map[COUNT:16 EXTPWR:16],,,1962.00,1962.00,,,0.00,0.00,10.41,14.03
528a736b-a589-497a-9e9f-4bb5179d8ff2,2025-04-05,2,true,map[COUNT:2 EXTPWR:2],,,1962.00,1962.00,,,0.00,0.00,10.99,13.73
528a736b-a589-497a-9e9f-4bb5179d8ff2,2025-04-06,22,true,map[COUNT:22 EXTPWR:22],,,1962.00,1962.00,,,0.00,0.00,10.24,12.90
528a736b-a589-497a-9e9f-4bb5179d8ff2,2025-04-07,9,false,map[AI0:2 COUNT:9 EXTPWR:9],29.00,29.00,1962.00,3853.00,,,0.00,0.00,10.31,13.72
528a736b-a589-497a-9e9f-4bb5179d8ff2,2025-04-08,2,true,map[AI0:2 COUNT:2 EXTPWR:2],29.00,29.00,3853.00,3853.00,,,,,11.04,13.47
